date,category,quantity
2026-04-16,PAPEL HIGIÉNICO,0.0
2026-04-16,PASTAS,0.0
2026-04-16,PILAS Y BATERÍAS,0.0
2026-04-16,SNACKS,0.0
2026-04-16,SUAVIZANTES,0.0
2026-04-16,UNTABLES Y DULCES,0.0
2026-04-17,ABARROTES,0.0
2026-04-17,AGUA,45.0
2026-04-17,ALIMENTO PARA PERROS,0.0
2026-04-17,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),16.0
2026-04-17,BEBIDAS EN POLVO,0.0
2026-04-17,BEBIDAS ENERGÉTICAS,0.0
2026-04-17,BEBIDAS ISOTÓNICAS,0.0
2026-04-17,CAFÉ,0.0
2026-04-17,CARNES Y EMBUTIDOS,0.0
2026-04-17,CEREALES,0.0
2026-04-17,CHOCOLATES,0.0
2026-04-17,CONDIMENTOS Y SALSAS,0.0
2026-04-17,CONSERVAS,0.0
2026-04-17,CUIDADO BUCAL,0.0
2026-04-17,CUIDADO CAPILAR,0.0
2026-04-17,CUIDADO DEL BEBÉ,0.0
2026-04-17,DESECHABLES Y PAPEL,0.0
2026-04-17,DETERGENTES,0.0
2026-04-17,DETERGENTES Y LIMPIEZA,0.0
2026-04-17,DULCES,0.0
2026-04-17,EMBUTIDOS,0.0
2026-04-17,GALLETAS Y BIZCOCHOS,26.0
2026-04-17,GASEOSAS,120.0
2026-04-17,GOLOSINAS,228.0
2026-04-17,HARINAS,0.0
2026-04-17,HELADOS,0.0
2026-04-17,HIGIENE FEMENINA,0.0
2026-04-17,HIGIENE PERSONAL,0.0
2026-04-17,INFUSIONES,0.0
2026-04-17,JUGOS Y BEBIDAS,0.0
2026-04-17,LÁCTEOS,0.0
2026-04-17,MENESTRAS,0.0
2026-04-17,PANIFICADOS,0.0
2026-04-17,PAPEL HIGIÉNICO,0.0
2026-04-17,PASTAS,0.0
2026-04-17,PILAS Y BATERÍAS,0.0
2026-04-17,SNACKS,32.0
2026-04-17,SUAVIZANTES,0.0
2026-04-17,UNTABLES Y DULCES,0.0
2026-04-18,ABARROTES,25.0
2026-04-18,AGUA,28.0
2026-04-18,ALIMENTO PARA PERROS,0.0
2026-04-18,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-18,BEBIDAS EN POLVO,0.0
2026-04-18,BEBIDAS ENERGÉTICAS,0.0
2026-04-18,BEBIDAS ISOTÓNICAS,0.0
2026-04-18,CAFÉ,0.0
2026-04-18,CARNES Y EMBUTIDOS,0.0
2026-04-18,CEREALES,0.0
2026-04-18,CHOCOLATES,17.0
2026-04-18,CONDIMENTOS Y SALSAS,0.0
2026-04-18,CONSERVAS,0.0
2026-04-18,CUIDADO BUCAL,0.0
2026-04-18,CUIDADO CAPILAR,0.0
2026-04-18,CUIDADO DEL BEBÉ,0.0
2026-04-18,DESECHABLES Y PAPEL,0.0
2026-04-18,DETERGENTES,0.0
2026-04-18,DETERGENTES Y LIMPIEZA,5.0
2026-04-18,DULCES,0.0
2026-04-18,EMBUTIDOS,0.0
2026-04-18,GALLETAS Y BIZCOCHOS,52.0
2026-04-18,GASEOSAS,222.0
2026-04-18,GOLOSINAS,290.0
2026-04-18,HARINAS,0.0
2026-04-18,HELADOS,0.0
2026-04-18,HIGIENE FEMENINA,0.0
2026-04-18,HIGIENE PERSONAL,0.0
2026-04-18,INFUSIONES,0.0
2026-04-18,JUGOS Y BEBIDAS,0.0
2026-04-18,LÁCTEOS,0.0
2026-04-18,MENESTRAS,0.0
2026-04-18,PANIFICADOS,0.0
2026-04-18,PAPEL HIGIÉNICO,0.0
2026-04-18,PASTAS,0.0
2026-04-18,PILAS Y BATERÍAS,0.0
2026-04-18,SNACKS,0.0
2026-04-18,SUAVIZANTES,0.0
2026-04-18,UNTABLES Y DULCES,0.0
2026-04-19,ABARROTES,0.0
2026-04-19,AGUA,172.0
2026-04-19,ALIMENTO PARA PERROS,0.0
2026-04-19,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-19,BEBIDAS EN POLVO,0.0
2026-04-19,BEBIDAS ENERGÉTICAS,0.0
2026-04-19,BEBIDAS ISOTÓNICAS,0.0
2026-04-19,CAFÉ,0.0
2026-04-19,CARNES Y EMBUTIDOS,0.0
2026-04-19,CEREALES,0.0
2026-04-19,CHOCOLATES,0.0
2026-04-19,CONDIMENTOS Y SALSAS,0.0
2026-04-19,CONSERVAS,0.0
2026-04-19,CUIDADO BUCAL,0.0
2026-04-19,CUIDADO CAPILAR,1.0
2026-04-19,CUIDADO DEL BEBÉ,0.0
2026-04-19,DESECHABLES Y PAPEL,0.0
2026-04-19,DETERGENTES,0.0
2026-04-19,DETERGENTES Y LIMPIEZA,9.0
2026-04-19,DULCES,0.0
2026-04-19,EMBUTIDOS,0.0
2026-04-19,GALLETAS Y BIZCOCHOS,0.0
2026-04-19,GASEOSAS,146.0
2026-04-19,GOLOSINAS,149.0
2026-04-19,HARINAS,0.0
2026-04-19,HELADOS,15.0
2026-04-19,HIGIENE FEMENINA,0.0
2026-04-19,HIGIENE PERSONAL,0.0
2026-04-19,INFUSIONES,0.0
2026-04-19,JUGOS Y BEBIDAS,0.0
2026-04-19,LÁCTEOS,0.0
2026-04-19,MENESTRAS,0.0
2026-04-19,PANIFICADOS,0.0
2026-04-19,PAPEL HIGIÉNICO,0.0
2026-04-19,PASTAS,0.0
2026-04-19,PILAS Y BATERÍAS,0.0
2026-04-19,SNACKS,79.0
2026-04-19,SUAVIZANTES,0.0
2026-04-19,UNTABLES Y DULCES,0.0
2026-04-20,ABARROTES,4.0
2026-04-20,AGUA,114.0
2026-04-20,ALIMENTO PARA PERROS,0.0
2026-04-20,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-20,BEBIDAS EN POLVO,0.0
2026-04-20,BEBIDAS ENERGÉTICAS,0.0
2026-04-20,BEBIDAS ISOTÓNICAS,0.0
2026-04-20,CAFÉ,0.0
2026-04-20,CARNES Y EMBUTIDOS,0.0
2026-04-20,CEREALES,0.0
2026-04-20,CHOCOLATES,0.0
2026-04-20,CONDIMENTOS Y SALSAS,0.0
2026-04-20,CONSERVAS,0.0
2026-04-20,CUIDADO BUCAL,0.0
2026-04-20,CUIDADO CAPILAR,0.0
2026-04-20,CUIDADO DEL BEBÉ,0.0
2026-04-20,DESECHABLES Y PAPEL,0.0
2026-04-20,DETERGENTES,0.0
2026-04-20,DETERGENTES Y LIMPIEZA,1.0
2026-04-20,DULCES,0.0
2026-04-20,EMBUTIDOS,0.0
2026-04-20,GALLETAS Y BIZCOCHOS,29.0
2026-04-20,GASEOSAS,53.0
2026-04-20,GOLOSINAS,110.0
2026-04-20,HARINAS,0.0
2026-04-20,HELADOS,12.0
2026-04-20,HIGIENE FEMENINA,0.0
2026-04-20,HIGIENE PERSONAL,0.0
2026-04-20,INFUSIONES,0.0
2026-04-20,JUGOS Y BEBIDAS,0.0
2026-04-20,LÁCTEOS,0.0
2026-04-20,MENESTRAS,0.0
2026-04-20,PANIFICADOS,0.0
2026-04-20,PAPEL HIGIÉNICO,0.0
2026-04-20,PASTAS,0.0
2026-04-20,PILAS Y BATERÍAS,0.0
2026-04-20,SNACKS,0.0
2026-04-20,SUAVIZANTES,0.0
2026-04-20,UNTABLES Y DULCES,0.0
2026-04-21,ABARROTES,0.0
2026-04-21,AGUA,0.0
2026-04-21,ALIMENTO PARA PERROS,0.0
2026-04-21,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-21,BEBIDAS EN POLVO,0.0
2026-04-21,BEBIDAS ENERGÉTICAS,0.0
2026-04-21,BEBIDAS ISOTÓNICAS,0.0
2026-04-21,CAFÉ,0.0
2026-04-21,CARNES Y EMBUTIDOS,0.0
2026-04-21,CEREALES,0.0
2026-04-21,CHOCOLATES,0.0
2026-04-21,CONDIMENTOS Y SALSAS,18.0
2026-04-21,CONSERVAS,0.0
2026-04-21,CUIDADO BUCAL,0.0
2026-04-21,CUIDADO CAPILAR,3.0
2026-04-21,CUIDADO DEL BEBÉ,12.0
2026-04-21,DESECHABLES Y PAPEL,0.0
2026-04-21,DETERGENTES,0.0
2026-04-21,DETERGENTES Y LIMPIEZA,0.0
2026-04-21,DULCES,0.0
2026-04-21,EMBUTIDOS,0.0
2026-04-21,GALLETAS Y BIZCOCHOS,99.0
2026-04-21,GASEOSAS,266.0
2026-04-21,GOLOSINAS,80.0
2026-04-21,HARINAS,0.0
2026-04-21,HELADOS,0.0
2026-04-21,HIGIENE FEMENINA,0.0
2026-04-21,HIGIENE PERSONAL,0.0
2026-04-21,INFUSIONES,0.0
2026-04-21,JUGOS Y BEBIDAS,0.0
2026-04-21,LÁCTEOS,23.0
2026-04-21,MENESTRAS,0.0
2026-04-21,PANIFICADOS,0.0
2026-04-21,PAPEL HIGIÉNICO,0.0
2026-04-21,PASTAS,0.0
2026-04-21,PILAS Y BATERÍAS,0.0
2026-04-21,SNACKS,50.0
2026-04-21,SUAVIZANTES,0.0
2026-04-21,UNTABLES Y DULCES,0.0
2026-04-22,ABARROTES,18.0
2026-04-22,AGUA,0.0
2026-04-22,ALIMENTO PARA PERROS,0.0
2026-04-22,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-22,BEBIDAS EN POLVO,0.0
2026-04-22,BEBIDAS ENERGÉTICAS,0.0
2026-04-22,BEBIDAS ISOTÓNICAS,0.0
2026-04-22,CAFÉ,0.0
2026-04-22,CARNES Y EMBUTIDOS,0.0
2026-04-22,CEREALES,0.0
2026-04-22,CHOCOLATES,36.0
2026-04-22,CONDIMENTOS Y SALSAS,0.0
2026-04-22,CONSERVAS,0.0
2026-04-22,CUIDADO BUCAL,0.0
2026-04-22,CUIDADO CAPILAR,9.0
2026-04-22,CUIDADO DEL BEBÉ,0.0
2026-04-22,DESECHABLES Y PAPEL,0.0
2026-04-22,DETERGENTES,0.0
2026-04-22,DETERGENTES Y LIMPIEZA,0.0
2026-04-22,DULCES,0.0
2026-04-22,EMBUTIDOS,0.0
2026-04-22,GALLETAS Y BIZCOCHOS,0.0
2026-04-22,GASEOSAS,169.0
2026-04-22,GOLOSINAS,211.0
2026-04-22,HARINAS,0.0
2026-04-22,HELADOS,0.0
2026-04-22,HIGIENE FEMENINA,0.0
2026-04-22,HIGIENE PERSONAL,0.0
2026-04-22,INFUSIONES,0.0
2026-04-22,JUGOS Y BEBIDAS,0.0
2026-04-22,LÁCTEOS,0.0
2026-04-22,MENESTRAS,0.0
2026-04-22,PANIFICADOS,0.0
2026-04-22,PAPEL HIGIÉNICO,0.0
2026-04-22,PASTAS,0.0
2026-04-22,PILAS Y BATERÍAS,0.0
2026-04-22,SNACKS,102.0
2026-04-22,SUAVIZANTES,0.0
2026-04-22,UNTABLES Y DULCES,0.0
2026-04-23,ABARROTES,17.0
2026-04-23,AGUA,0.0
2026-04-23,ALIMENTO PARA PERROS,0.0
2026-04-23,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-23,BEBIDAS EN POLVO,0.0
2026-04-23,BEBIDAS ENERGÉTICAS,0.0
2026-04-23,BEBIDAS ISOTÓNICAS,18.0
2026-04-23,CAFÉ,0.0
2026-04-23,CARNES Y EMBUTIDOS,0.0
2026-04-23,CEREALES,0.0
2026-04-23,CHOCOLATES,0.0
2026-04-23,CONDIMENTOS Y SALSAS,0.0
2026-04-23,CONSERVAS,0.0
2026-04-23,CUIDADO BUCAL,0.0
2026-04-23,CUIDADO CAPILAR,0.0
2026-04-23,CUIDADO DEL BEBÉ,0.0
2026-04-23,DESECHABLES Y PAPEL,0.0
2026-04-23,DETERGENTES,0.0
2026-04-23,DETERGENTES Y LIMPIEZA,11.0
2026-04-23,DULCES,0.0
2026-04-23,EMBUTIDOS,0.0
2026-04-23,GALLETAS Y BIZCOCHOS,97.0
2026-04-23,GASEOSAS,64.0
2026-04-23,GOLOSINAS,0.0
2026-04-23,HARINAS,0.0
2026-04-23,HELADOS,0.0
2026-04-23,HIGIENE FEMENINA,0.0
2026-04-23,HIGIENE PERSONAL,0.0
2026-04-23,INFUSIONES,0.0
2026-04-23,JUGOS Y BEBIDAS,0.0
2026-04-23,LÁCTEOS,0.0
2026-04-23,MENESTRAS,0.0
2026-04-23,PANIFICADOS,0.0
2026-04-23,PAPEL HIGIÉNICO,0.0
2026-04-23,PASTAS,0.0
2026-04-23,PILAS Y BATERÍAS,0.0
2026-04-23,SNACKS,95.0
2026-04-23,SUAVIZANTES,0.0
2026-04-23,UNTABLES Y DULCES,0.0
2026-04-24,ABARROTES,2.0
2026-04-24,AGUA,86.0
2026-04-24,ALIMENTO PARA PERROS,0.0
2026-04-24,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-24,BEBIDAS EN POLVO,0.0
2026-04-24,BEBIDAS ENERGÉTICAS,0.0
2026-04-24,BEBIDAS ISOTÓNICAS,22.0
2026-04-24,CAFÉ,0.0
2026-04-24,CARNES Y EMBUTIDOS,0.0
2026-04-24,CEREALES,0.0
2026-04-24,CHOCOLATES,41.0
2026-04-24,CONDIMENTOS Y SALSAS,0.0
2026-04-24,CONSERVAS,0.0
2026-04-24,CUIDADO BUCAL,0.0
2026-04-24,CUIDADO CAPILAR,0.0
2026-04-24,CUIDADO DEL BEBÉ,0.0
2026-04-24,DESECHABLES Y PAPEL,0.0
2026-04-24,DETERGENTES,0.0
2026-04-24,DETERGENTES Y LIMPIEZA,0.0
2026-04-24,DULCES,0.0
2026-04-24,EMBUTIDOS,0.0
2026-04-24,GALLETAS Y BIZCOCHOS,0.0
2026-04-24,GASEOSAS,60.0
2026-04-24,GOLOSINAS,10.0
2026-04-24,HARINAS,0.0
2026-04-24,HELADOS,0.0
2026-04-24,HIGIENE FEMENINA,0.0
2026-04-24,HIGIENE PERSONAL,0.0
2026-04-24,INFUSIONES,0.0
2026-04-24,JUGOS Y BEBIDAS,0.0
2026-04-24,LÁCTEOS,0.0
2026-04-24,MENESTRAS,0.0
2026-04-24,PANIFICADOS,0.0
2026-04-24,PAPEL HIGIÉNICO,0.0
2026-04-24,PASTAS,0.0
2026-04-24,PILAS Y BATERÍAS,0.0
2026-04-24,SNACKS,0.0
2026-04-24,SUAVIZANTES,0.0
2026-04-24,UNTABLES Y DULCES,0.0
2026-04-25,ABARROTES,28.0
2026-04-25,AGUA,0.0
2026-04-25,ALIMENTO PARA PERROS,0.0
2026-04-25,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),2.0
2026-04-25,BEBIDAS EN POLVO,0.0
2026-04-25,BEBIDAS ENERGÉTICAS,0.0
2026-04-25,BEBIDAS ISOTÓNICAS,0.0
2026-04-25,CAFÉ,1.0
2026-04-25,CARNES Y EMBUTIDOS,0.0
2026-04-25,CEREALES,0.0
2026-04-25,CHOCOLATES,0.0
2026-04-25,CONDIMENTOS Y SALSAS,0.0
2026-04-25,CONSERVAS,0.0
2026-04-25,CUIDADO BUCAL,0.0
2026-04-25,CUIDADO CAPILAR,8.0
2026-04-25,CUIDADO DEL BEBÉ,0.0
2026-04-25,DESECHABLES Y PAPEL,0.0
2026-04-25,DETERGENTES,0.0
2026-04-25,DETERGENTES Y LIMPIEZA,0.0
2026-04-25,DULCES,0.0
2026-04-25,EMBUTIDOS,0.0
2026-04-25,GALLETAS Y BIZCOCHOS,46.0
2026-04-25,GASEOSAS,0.0
2026-04-25,GOLOSINAS,115.0
2026-04-25,HARINAS,0.0
2026-04-25,HELADOS,0.0
2026-04-25,HIGIENE FEMENINA,0.0
2026-04-25,HIGIENE PERSONAL,6.0
2026-04-25,INFUSIONES,0.0
2026-04-25,JUGOS Y BEBIDAS,0.0
2026-04-25,LÁCTEOS,8.0
2026-04-25,MENESTRAS,0.0
2026-04-25,PANIFICADOS,0.0
2026-04-25,PAPEL HIGIÉNICO,0.0
2026-04-25,PASTAS,0.0
2026-04-25,PILAS Y BATERÍAS,0.0
2026-04-25,SNACKS,150.0
2026-04-25,SUAVIZANTES,0.0
2026-04-25,UNTABLES Y DULCES,0.0
2026-04-26,ABARROTES,0.0
2026-04-26,AGUA,63.0
2026-04-26,ALIMENTO PARA PERROS,0.0
2026-04-26,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-26,BEBIDAS EN POLVO,0.0
2026-04-26,BEBIDAS ENERGÉTICAS,0.0
2026-04-26,BEBIDAS ISOTÓNICAS,0.0
2026-04-26,CAFÉ,0.0
2026-04-26,CARNES Y EMBUTIDOS,0.0
2026-04-26,CEREALES,0.0
2026-04-26,CHOCOLATES,0.0
2026-04-26,CONDIMENTOS Y SALSAS,0.0
2026-04-26,CONSERVAS,0.0
2026-04-26,CUIDADO BUCAL,0.0
2026-04-26,CUIDADO CAPILAR,0.0
2026-04-26,CUIDADO DEL BEBÉ,0.0
2026-04-26,DESECHABLES Y PAPEL,0.0
2026-04-26,DETERGENTES,0.0
2026-04-26,DETERGENTES Y LIMPIEZA,0.0
2026-04-26,DULCES,0.0
2026-04-26,EMBUTIDOS,0.0
2026-04-26,GALLETAS Y BIZCOCHOS,95.0
2026-04-26,GASEOSAS,207.0
2026-04-26,GOLOSINAS,196.0
2026-04-26,HARINAS,0.0
2026-04-26,HELADOS,0.0
2026-04-26,HIGIENE FEMENINA,0.0
2026-04-26,HIGIENE PERSONAL,9.0
2026-04-26,INFUSIONES,0.0
2026-04-26,JUGOS Y BEBIDAS,0.0
2026-04-26,LÁCTEOS,60.0
2026-04-26,MENESTRAS,0.0
2026-04-26,PANIFICADOS,0.0
2026-04-26,PAPEL HIGIÉNICO,0.0
2026-04-26,PASTAS,0.0
2026-04-26,PILAS Y BATERÍAS,0.0
2026-04-26,SNACKS,69.0
2026-04-26,SUAVIZANTES,0.0
2026-04-26,UNTABLES Y DULCES,0.0
2026-04-27,ABARROTES,22.0
2026-04-27,AGUA,0.0
2026-04-27,ALIMENTO PARA PERROS,0.0
2026-04-27,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-27,BEBIDAS EN POLVO,0.0
2026-04-27,BEBIDAS ENERGÉTICAS,0.0
2026-04-27,BEBIDAS ISOTÓNICAS,0.0
2026-04-27,CAFÉ,0.0
2026-04-27,CARNES Y EMBUTIDOS,9.0
2026-04-27,CEREALES,0.0
2026-04-27,CHOCOLATES,0.0
2026-04-27,CONDIMENTOS Y SALSAS,0.0
2026-04-27,CONSERVAS,0.0
2026-04-27,CUIDADO BUCAL,0.0
2026-04-27,CUIDADO CAPILAR,0.0
2026-04-27,CUIDADO DEL BEBÉ,0.0
2026-04-27,DESECHABLES Y PAPEL,0.0
2026-04-27,DETERGENTES,0.0
2026-04-27,DETERGENTES Y LIMPIEZA,0.0
2026-04-27,DULCES,0.0
2026-04-27,EMBUTIDOS,0.0
2026-04-27,GALLETAS Y BIZCOCHOS,51.0
2026-04-27,GASEOSAS,189.0
2026-04-27,GOLOSINAS,50.0
2026-04-27,HARINAS,0.0
2026-04-27,HELADOS,0.0
2026-04-27,HIGIENE FEMENINA,0.0
2026-04-27,HIGIENE PERSONAL,0.0
2026-04-27,INFUSIONES,0.0
2026-04-27,JUGOS Y BEBIDAS,0.0
2026-04-27,LÁCTEOS,0.0
2026-04-27,MENESTRAS,0.0
2026-04-27,PANIFICADOS,0.0
2026-04-27,PAPEL HIGIÉNICO,0.0
2026-04-27,PASTAS,0.0
2026-04-27,PILAS Y BATERÍAS,0.0
2026-04-27,SNACKS,0.0
2026-04-27,SUAVIZANTES,0.0
2026-04-27,UNTABLES Y DULCES,0.0
2026-04-28,ABARROTES,62.0
2026-04-28,AGUA,116.0
2026-04-28,ALIMENTO PARA PERROS,0.0
2026-04-28,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-28,BEBIDAS EN POLVO,0.0
2026-04-28,BEBIDAS ENERGÉTICAS,0.0
2026-04-28,BEBIDAS ISOTÓNICAS,0.0
2026-04-28,CAFÉ,18.0
2026-04-28,CARNES Y EMBUTIDOS,0.0
2026-04-28,CEREALES,0.0
2026-04-28,CHOCOLATES,0.0
2026-04-28,CONDIMENTOS Y SALSAS,10.0
2026-04-28,CONSERVAS,13.0
2026-04-28,CUIDADO BUCAL,0.0
2026-04-28,CUIDADO CAPILAR,0.0
2026-04-28,CUIDADO DEL BEBÉ,0.0
2026-04-28,DESECHABLES Y PAPEL,0.0
2026-04-28,DETERGENTES,0.0
2026-04-28,DETERGENTES Y LIMPIEZA,0.0
2026-04-28,DULCES,0.0
2026-04-28,EMBUTIDOS,0.0
2026-04-28,GALLETAS Y BIZCOCHOS,0.0
2026-04-28,GASEOSAS,63.0
2026-04-28,GOLOSINAS,130.0
2026-04-28,HARINAS,0.0
2026-04-28,HELADOS,0.0
2026-04-28,HIGIENE FEMENINA,0.0
2026-04-28,HIGIENE PERSONAL,0.0
2026-04-28,INFUSIONES,0.0
2026-04-28,JUGOS Y BEBIDAS,25.0
2026-04-28,LÁCTEOS,0.0
2026-04-28,MENESTRAS,0.0
2026-04-28,PANIFICADOS,0.0
2026-04-28,PAPEL HIGIÉNICO,0.0
2026-04-28,PASTAS,0.0
2026-04-28,PILAS Y BATERÍAS,0.0
2026-04-28,SNACKS,0.0
2026-04-28,SUAVIZANTES,0.0
2026-04-28,UNTABLES Y DULCES,0.0
2026-04-29,ABARROTES,0.0
2026-04-29,AGUA,0.0
2026-04-29,ALIMENTO PARA PERROS,0.0
2026-04-29,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-29,BEBIDAS EN POLVO,0.0
2026-04-29,BEBIDAS ENERGÉTICAS,0.0
2026-04-29,BEBIDAS ISOTÓNICAS,4.0
2026-04-29,CAFÉ,0.0
2026-04-29,CARNES Y EMBUTIDOS,0.0
2026-04-29,CEREALES,0.0
2026-04-29,CHOCOLATES,0.0
2026-04-29,CONDIMENTOS Y SALSAS,0.0
2026-04-29,CONSERVAS,0.0
2026-04-29,CUIDADO BUCAL,0.0
2026-04-29,CUIDADO CAPILAR,0.0
2026-04-29,CUIDADO DEL BEBÉ,0.0
2026-04-29,DESECHABLES Y PAPEL,0.0
2026-04-29,DETERGENTES,0.0
2026-04-29,DETERGENTES Y LIMPIEZA,0.0
2026-04-29,DULCES,0.0
2026-04-29,EMBUTIDOS,0.0
2026-04-29,GALLETAS Y BIZCOCHOS,117.0
2026-04-29,GASEOSAS,26.0
2026-04-29,GOLOSINAS,0.0
2026-04-29,HARINAS,0.0
2026-04-29,HELADOS,0.0
2026-04-29,HIGIENE FEMENINA,0.0
2026-04-29,HIGIENE PERSONAL,0.0
2026-04-29,INFUSIONES,0.0
2026-04-29,JUGOS Y BEBIDAS,0.0
2026-04-29,LÁCTEOS,0.0
2026-04-29,MENESTRAS,0.0
2026-04-29,PANIFICADOS,0.0
2026-04-29,PAPEL HIGIÉNICO,0.0
2026-04-29,PASTAS,0.0
2026-04-29,PILAS Y BATERÍAS,0.0
2026-04-29,SNACKS,20.0
2026-04-29,SUAVIZANTES,0.0
2026-04-29,UNTABLES Y DULCES,0.0
2026-04-30,ABARROTES,60.0
2026-04-30,AGUA,81.0
2026-04-30,ALIMENTO PARA PERROS,0.0
2026-04-30,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-04-30,BEBIDAS EN POLVO,0.0
2026-04-30,BEBIDAS ENERGÉTICAS,0.0
2026-04-30,BEBIDAS ISOTÓNICAS,0.0
2026-04-30,CAFÉ,0.0
2026-04-30,CARNES Y EMBUTIDOS,0.0
2026-04-30,CEREALES,0.0
2026-04-30,CHOCOLATES,0.0
2026-04-30,CONDIMENTOS Y SALSAS,0.0
2026-04-30,CONSERVAS,0.0
2026-04-30,CUIDADO BUCAL,0.0
2026-04-30,CUIDADO CAPILAR,0.0
2026-04-30,CUIDADO DEL BEBÉ,0.0
2026-04-30,DESECHABLES Y PAPEL,0.0
2026-04-30,DETERGENTES,0.0
2026-04-30,DETERGENTES Y LIMPIEZA,10.0
2026-04-30,DULCES,0.0
2026-04-30,EMBUTIDOS,0.0
2026-04-30,GALLETAS Y BIZCOCHOS,112.0
2026-04-30,GASEOSAS,7.0
2026-04-30,GOLOSINAS,101.0
2026-04-30,HARINAS,0.0
2026-04-30,HELADOS,0.0
2026-04-30,HIGIENE FEMENINA,0.0
2026-04-30,HIGIENE PERSONAL,14.0
2026-04-30,INFUSIONES,0.0
2026-04-30,JUGOS Y BEBIDAS,0.0
2026-04-30,LÁCTEOS,0.0
2026-04-30,MENESTRAS,0.0
2026-04-30,PANIFICADOS,0.0
2026-04-30,PAPEL HIGIÉNICO,0.0
2026-04-30,PASTAS,0.0
2026-04-30,PILAS Y BATERÍAS,0.0
2026-04-30,SNACKS,94.0
2026-04-30,SUAVIZANTES,0.0
2026-04-30,UNTABLES Y DULCES,0.0
2026-05-01,ABARROTES,0.0
2026-05-01,AGUA,0.0
2026-05-01,ALIMENTO PARA PERROS,0.0
2026-05-01,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-01,BEBIDAS EN POLVO,0.0
2026-05-01,BEBIDAS ENERGÉTICAS,0.0
2026-05-01,BEBIDAS ISOTÓNICAS,0.0
2026-05-01,CAFÉ,0.0
2026-05-01,CARNES Y EMBUTIDOS,0.0
2026-05-01,CEREALES,0.0
2026-05-01,CHOCOLATES,0.0
2026-05-01,CONDIMENTOS Y SALSAS,3.0
2026-05-01,CONSERVAS,0.0
2026-05-01,CUIDADO BUCAL,0.0
2026-05-01,CUIDADO CAPILAR,0.0
2026-05-01,CUIDADO DEL BEBÉ,0.0
2026-05-01,DESECHABLES Y PAPEL,14.0
2026-05-01,DETERGENTES,0.0
2026-05-01,DETERGENTES Y LIMPIEZA,0.0
2026-05-01,DULCES,0.0
2026-05-01,EMBUTIDOS,0.0
2026-05-01,GALLETAS Y BIZCOCHOS,65.0
2026-05-01,GASEOSAS,43.0
2026-05-01,GOLOSINAS,0.0
2026-05-01,HARINAS,0.0
2026-05-01,HELADOS,19.0
2026-05-01,HIGIENE FEMENINA,0.0
2026-05-01,HIGIENE PERSONAL,0.0
2026-05-01,INFUSIONES,0.0
2026-05-01,JUGOS Y BEBIDAS,0.0
2026-05-01,LÁCTEOS,0.0
2026-05-01,MENESTRAS,0.0
2026-05-01,PANIFICADOS,0.0
2026-05-01,PAPEL HIGIÉNICO,0.0
2026-05-01,PASTAS,0.0
2026-05-01,PILAS Y BATERÍAS,0.0
2026-05-01,SNACKS,94.0
2026-05-01,SUAVIZANTES,0.0
2026-05-01,UNTABLES Y DULCES,0.0
2026-05-02,ABARROTES,0.0
2026-05-02,AGUA,0.0
2026-05-02,ALIMENTO PARA PERROS,0.0
2026-05-02,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),14.0
2026-05-02,BEBIDAS EN POLVO,0.0
2026-05-02,BEBIDAS ENERGÉTICAS,0.0
2026-05-02,BEBIDAS ISOTÓNICAS,0.0
2026-05-02,CAFÉ,0.0
2026-05-02,CARNES Y EMBUTIDOS,0.0
2026-05-02,CEREALES,0.0
2026-05-02,CHOCOLATES,30.0
2026-05-02,CONDIMENTOS Y SALSAS,0.0
2026-05-02,CONSERVAS,0.0
2026-05-02,CUIDADO BUCAL,0.0
2026-05-02,CUIDADO CAPILAR,0.0
2026-05-02,CUIDADO DEL BEBÉ,0.0
2026-05-02,DESECHABLES Y PAPEL,0.0
2026-05-02,DETERGENTES,0.0
2026-05-02,DETERGENTES Y LIMPIEZA,0.0
2026-05-02,DULCES,0.0
2026-05-02,EMBUTIDOS,0.0
2026-05-02,GALLETAS Y BIZCOCHOS,0.0
2026-05-02,GASEOSAS,203.0
2026-05-02,GOLOSINAS,171.0
2026-05-02,HARINAS,0.0
2026-05-02,HELADOS,0.0
2026-05-02,HIGIENE FEMENINA,0.0
2026-05-02,HIGIENE PERSONAL,0.0
